          ;       25928;   ;Filtro    ;Inicio                                  ;05112015      ;111442;201.241.161.20 ;OK ;                    ;Inicio de filtrado                                                      
          ;       25928;   ;Filtro    ;tbk_param.txt                           ;05112015      ;111442;201.241.161.20 ;OK ;                    ;Archivo parseado                                                        
          ;       25928;   ;Filtro    ;Terminado                               ;05112015      ;111442;201.241.161.20 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25928;   ;sanitiza  ;inicio                                  ;05112015      ;111442;201.241.161.20 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25928;   ;sanitiza  ;Array                                   ;05112015      ;111442;201.241.161.20 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25928;   ;sanitiza  ;Fin                                     ;05112015      ;111442;201.241.161.20 ;Ok ;                    ;Sanitizacion exitosa                                                    
6732882921;       25928;   ;pago      ;inicio                                  ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Parseo realizado                                                        
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Mac generado                                                            
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Redireccion web                                                         
6732882921;       25928;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;111442;201.241.161.20 ;OK ;597026007976        ;Todo OK                                                                 
          ;       25982;   ;Filtro    ;Inicio                                  ;05112015      ;112102;201.241.161.20 ;OK ;                    ;Inicio de filtrado                                                      
          ;       25982;   ;Filtro    ;tbk_param.txt                           ;05112015      ;112102;201.241.161.20 ;OK ;                    ;Archivo parseado                                                        
          ;       25982;   ;Filtro    ;Terminado                               ;05112015      ;112102;201.241.161.20 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25982;   ;sanitiza  ;inicio                                  ;05112015      ;112102;201.241.161.20 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25982;   ;sanitiza  ;Array                                   ;05112015      ;112102;201.241.161.20 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25982;   ;sanitiza  ;Fin                                     ;05112015      ;112102;201.241.161.20 ;Ok ;                    ;Sanitizacion exitosa                                                    
6733262236;       25982;   ;pago      ;inicio                                  ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Parseo realizado                                                        
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Mac generado                                                            
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Redireccion web                                                         
6733262236;       25982;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112102;201.241.161.20 ;OK ;597026007976        ;Todo OK                                                                 
          ;       26126;   ;Filtro    ;Inicio                                  ;05112015      ;112306;201.241.161.20 ;OK ;                    ;Inicio de filtrado                                                      
          ;       26126;   ;Filtro    ;tbk_param.txt                           ;05112015      ;112306;201.241.161.20 ;OK ;                    ;Archivo parseado                                                        
          ;       26126;   ;Filtro    ;Terminado                               ;05112015      ;112306;201.241.161.20 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       26126;   ;sanitiza  ;inicio                                  ;05112015      ;112306;201.241.161.20 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       26126;   ;sanitiza  ;Array                                   ;05112015      ;112306;201.241.161.20 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       26126;   ;sanitiza  ;Fin                                     ;05112015      ;112306;201.241.161.20 ;Ok ;                    ;Sanitizacion exitosa                                                    
6733386049;       26126;   ;pago      ;inicio                                  ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Parseo realizado                                                        
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Mac generado                                                            
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Redireccion web                                                         
6733386049;       26126;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;112306;201.241.161.20 ;OK ;597026007976        ;Todo OK                                                                 
          ;       27402;   ;Filtro    ;Inicio                                  ;05112015      ;224306;201.246.122.18 ;OK ;                    ;Inicio de filtrado                                                      
          ;       27402;   ;Filtro    ;tbk_param.txt                           ;05112015      ;224306;201.246.122.18 ;OK ;                    ;Archivo parseado                                                        
          ;       27402;   ;Filtro    ;Terminado                               ;05112015      ;224306;201.246.122.18 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       27402;   ;sanitiza  ;inicio                                  ;05112015      ;224306;201.246.122.18 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       27402;   ;sanitiza  ;Array                                   ;05112015      ;224306;201.246.122.18 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       27402;   ;sanitiza  ;Fin                                     ;05112015      ;224306;201.246.122.18 ;Ok ;                    ;Sanitizacion exitosa                                                    
6774186994;       27402;   ;pago      ;inicio                                  ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;Parseo realizado                                                        
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;Mac generado                                                            
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224306;201.246.122.18 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224308;201.246.122.18 ;OK ;597026007976        ;Datos validados                                                         
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224308;201.246.122.18 ;OK ;597026007976        ;Token=e891cb1034886d8c8264b90b5a20bd1b1742f2580975652a4db74fa81331cff4  
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224308;201.246.122.18 ;OK ;597026007976        ;Redireccion web                                                         
6774186994;       27402;   ;pago      ;https://certificacion.webpay.cl         ;05112015      ;224308;201.246.122.18 ;OK ;597026007976        ;Todo OK                                                                 
