          ;        1066;   ;Filtro    ;Inicio                                  ;30122013      ;001746;190.20.193.82  ;OK ;                    ;Inicio de filtrado                                                      
          ;        1066;   ;Filtro    ;tbk_param.txt                           ;30122013      ;001746;190.20.193.82  ;OK ;                    ;Archivo parseado                                                        
          ;        1066;   ;Filtro    ;Terminado                               ;30122013      ;001746;190.20.193.82  ;OK ;                    ;Datos Filtrados con exito                                               
          ;        1066;   ;sanitiza  ;inicio                                  ;30122013      ;001746;190.20.193.82  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        1066;   ;sanitiza  ;Array                                   ;30122013      ;001746;190.20.193.82  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        1066;   ;sanitiza  ;Fin                                     ;30122013      ;001746;190.20.193.82  ;Ok ;                    ;Sanitizacion exitosa                                                    
8373466400;        1066;   ;pago      ;inicio                                  ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;Parseo realizado                                                        
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;Mac generado                                                            
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;Datos listos para ser enviados                                          
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001746;190.20.193.82  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001749;190.20.193.82  ;OK ;597026007976        ;Datos validados                                                         
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001749;190.20.193.82  ;OK ;597026007976        ;Token=eecf4349576c55505572dba301b055cff6fdec310056f48860bedc97713d9f77  
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001749;190.20.193.82  ;OK ;597026007976        ;Redireccion web                                                         
8373466400;        1066;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001749;190.20.193.82  ;OK ;597026007976        ;Todo OK                                                                 
          ;        1197;   ;Filtro    ;Inicio                                  ;30122013      ;001942;190.20.193.82  ;OK ;                    ;Inicio de filtrado                                                      
          ;        1197;   ;Filtro    ;tbk_param.txt                           ;30122013      ;001942;190.20.193.82  ;OK ;                    ;Archivo parseado                                                        
          ;        1197;   ;Filtro    ;Terminado                               ;30122013      ;001942;190.20.193.82  ;OK ;                    ;Datos Filtrados con exito                                               
          ;        1197;   ;sanitiza  ;inicio                                  ;30122013      ;001942;190.20.193.82  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        1197;   ;sanitiza  ;Array                                   ;30122013      ;001942;190.20.193.82  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        1197;   ;sanitiza  ;Fin                                     ;30122013      ;001942;190.20.193.82  ;Ok ;                    ;Sanitizacion exitosa                                                    
8373582105;        1197;   ;pago      ;inicio                                  ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;Parseo realizado                                                        
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;Mac generado                                                            
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;Datos listos para ser enviados                                          
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001942;190.20.193.82  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001944;190.20.193.82  ;OK ;597026007976        ;Datos validados                                                         
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001944;190.20.193.82  ;OK ;597026007976        ;Token=e14519d441050ff0df0b7522082a0d33db8f49a6571a7eca3b112db7bd64933a  
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001944;190.20.193.82  ;OK ;597026007976        ;Redireccion web                                                         
8373582105;        1197;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;001944;190.20.193.82  ;OK ;597026007976        ;Todo OK                                                                 
          ;        1205;   ;resultado ;Desencriptando                          ;30122013      ;002005;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        1205;   ;resultado ;Validacion                              ;30122013      ;002005;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        1205;   ;resultado ;100000019                               ;30122013      ;002005;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        1205;   ;resultado ;100000019                               ;30122013      ;002005;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
8373582105;        1205;   ;transacc  ;8373582105                              ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
8373582105;        1205;   ;resultado ;logro abrir_conexion                    ;30122013      ;002005;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
8373582105;        1205;   ;transacc  ;8373582105                              ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
8373582105;        1205;   ;transacc  ;8373582105                              ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        1209;   ;check_mac ;                                        ;30122013      ;002005;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
8373582105;        1205;   ;transacc  ;8373582105                              ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
8373582105;        1205;   ;resultado ;100000019                               ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
8373582105;        1205;   ;resultado ;100000019                               ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
8373582105;        1205;   ;resultado ;100000019                               ;30122013      ;002005;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       19543;   ;Filtro    ;Inicio                                  ;30122013      ;180216;190.47.161.93  ;OK ;                    ;Inicio de filtrado                                                      
          ;       19543;   ;Filtro    ;tbk_param.txt                           ;30122013      ;180216;190.47.161.93  ;OK ;                    ;Archivo parseado                                                        
          ;       19543;   ;Filtro    ;Terminado                               ;30122013      ;180216;190.47.161.93  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       19543;   ;sanitiza  ;inicio                                  ;30122013      ;180216;190.47.161.93  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       19543;   ;sanitiza  ;Array                                   ;30122013      ;180216;190.47.161.93  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       19543;   ;sanitiza  ;Fin                                     ;30122013      ;180216;190.47.161.93  ;Ok ;                    ;Sanitizacion exitosa                                                    
8437336317;       19543;   ;pago      ;inicio                                  ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;Parseo realizado                                                        
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;Mac generado                                                            
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;Datos listos para ser enviados                                          
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180216;190.47.161.93  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180219;190.47.161.93  ;OK ;597026007976        ;Datos validados                                                         
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180219;190.47.161.93  ;OK ;597026007976        ;Token=e5c371f6bff3ff2198f40845e050151f8d8b0047667f5fdafd1d390f682e8c03  
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180219;190.47.161.93  ;OK ;597026007976        ;Redireccion web                                                         
8437336317;       19543;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;180219;190.47.161.93  ;OK ;597026007976        ;Todo OK                                                                 
          ;       19568;   ;resultado ;Desencriptando                          ;30122013      ;180234;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       19568;   ;resultado ;Validacion                              ;30122013      ;180234;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       19568;   ;resultado ;100000020                               ;30122013      ;180234;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       19568;   ;resultado ;100000020                               ;30122013      ;180234;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
8437336317;       19568;   ;transacc  ;8437336317                              ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
8437336317;       19568;   ;resultado ;logro abrir_conexion                    ;30122013      ;180234;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
8437336317;       19568;   ;transacc  ;8437336317                              ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
8437336317;       19568;   ;transacc  ;8437336317                              ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       19573;   ;check_mac ;                                        ;30122013      ;180234;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
8437336317;       19568;   ;transacc  ;8437336317                              ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
8437336317;       19568;   ;resultado ;100000020                               ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
8437336317;       19568;   ;resultado ;100000020                               ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
8437336317;       19568;   ;resultado ;100000020                               ;30122013      ;180234;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       31900;   ;Filtro    ;Inicio                                  ;30122013      ;195154;190.47.161.93  ;OK ;                    ;Inicio de filtrado                                                      
          ;       31900;   ;Filtro    ;tbk_param.txt                           ;30122013      ;195154;190.47.161.93  ;OK ;                    ;Archivo parseado                                                        
          ;       31900;   ;Filtro    ;Terminado                               ;30122013      ;195154;190.47.161.93  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       31900;   ;sanitiza  ;inicio                                  ;30122013      ;195154;190.47.161.93  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       31900;   ;sanitiza  ;Array                                   ;30122013      ;195154;190.47.161.93  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       31900;   ;sanitiza  ;Fin                                     ;30122013      ;195154;190.47.161.93  ;Ok ;                    ;Sanitizacion exitosa                                                    
8443914434;       31900;   ;pago      ;inicio                                  ;30122013      ;195154;190.47.161.93  ;OK ;597026007976        ;Parseo realizado                                                        
8443914434;       31900;   ;pago      ;https://certificacion.webpay.cl         ;30122013      ;195154;190.47.161.93  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
